country,sex,edu_lfs,dos_lfs,oecd,regionb,oecdb,fborn,number
EST,1,3,99,1,ASIA,0,1,25
EST,1,99,99,1,ASIA,0,1,266
EST,2,1,1,1,ASIA,0,1,38
EST,2,2,1,1,ASIA,0,1,214
EST,2,3,1,1,ASIA,0,1,364
EST,2,1,2,1,ASIA,0,1,18
EST,2,2,2,1,ASIA,0,1,67
EST,2,3,2,1,ASIA,0,1,251
EST,2,1,3,1,ASIA,0,1,407
EST,2,2,3,1,ASIA,0,1,2201
EST,2,3,3,1,ASIA,0,1,1880
EST,2,1,99,1,ASIA,0,1,7
EST,2,2,99,1,ASIA,0,1,12
EST,2,3,99,1,ASIA,0,1,13
EST,2,99,99,1,ASIA,0,1,165
EST,1,1,1,1,ASIA,1,1,4
EST,1,2,1,1,ASIA,1,1,8
EST,1,3,1,1,ASIA,1,1,18
EST,1,3,2,1,ASIA,1,1,15
EST,1,1,3,1,ASIA,1,1,2
EST,1,2,3,1,ASIA,1,1,7
EST,1,3,3,1,ASIA,1,1,8
EST,1,3,99,1,ASIA,1,1,4
EST,1,99,99,1,ASIA,1,1,32
EST,2,2,1,1,ASIA,1,1,21
EST,2,3,1,1,ASIA,1,1,9
EST,2,3,2,1,ASIA,1,1,3
EST,2,1,3,1,ASIA,1,1,3
EST,2,2,3,1,ASIA,1,1,3
EST,2,3,3,1,ASIA,1,1,4
EST,2,99,99,1,ASIA,1,1,56
EST,1,1,1,1,EURO,0,1,196
EST,1,2,1,1,EURO,0,1,736
EST,1,3,1,1,EURO,0,1,1732
EST,1,99,1,1,EURO,0,1,3
EST,1,1,2,1,EURO,0,1,165
EST,1,2,2,1,EURO,0,1,818
EST,1,3,2,1,EURO,0,1,877
EST,1,1,3,1,EURO,0,1,8184
EST,1,2,3,1,EURO,0,1,28640
EST,1,3,3,1,EURO,0,1,17964
EST,1,99,3,1,EURO,0,1,20
EST,1,1,99,1,EURO,0,1,87
EST,1,2,99,1,EURO,0,1,747
EST,1,3,99,1,EURO,0,1,307
EST,1,99,99,1,EURO,0,1,1451
EST,2,1,1,1,EURO,0,1,707
EST,2,2,1,1,EURO,0,1,840
EST,2,3,1,1,EURO,0,1,1084
EST,2,99,1,1,EURO,0,1,12
EST,2,1,2,1,EURO,0,1,583
EST,2,2,2,1,EURO,0,1,581
EST,2,3,2,1,EURO,0,1,551
EST,2,99,2,1,EURO,0,1,3
EST,2,1,3,1,EURO,0,1,20453
EST,2,2,3,1,EURO,0,1,38644
EST,2,3,3,1,EURO,0,1,29125
EST,2,99,3,1,EURO,0,1,48
EST,2,1,99,1,EURO,0,1,527
EST,2,2,99,1,EURO,0,1,1202
EST,2,3,99,1,EURO,0,1,1323
EST,2,99,99,1,EURO,0,1,2261
EST,1,1,0,1,EURO,1,0,97748
EST,1,2,0,1,EURO,1,0,221164
EST,1,3,0,1,EURO,1,0,103139
EST,1,99,0,1,EURO,1,0,7513
EST,2,1,0,1,EURO,1,0,74657
EST,2,2,0,1,EURO,1,0,209671
EST,2,3,0,1,EURO,1,0,194195
EST,2,99,0,1,EURO,1,0,6006
EST,1,1,1,1,EURO,1,1,268
EST,1,2,1,1,EURO,1,1,1223
EST,1,3,1,1,EURO,1,1,1724
EST,1,99,1,1,EURO,1,1,3
EST,1,1,2,1,EURO,1,1,175
EST,1,2,2,1,EURO,1,1,254
EST,1,3,2,1,EURO,1,1,1436
EST,1,99,2,1,EURO,1,1,2
EST,1,1,3,1,EURO,1,1,954
EST,1,2,3,1,EURO,1,1,1822
EST,1,3,3,1,EURO,1,1,1275
EST,1,99,3,1,EURO,1,1,6
EST,1,1,99,1,EURO,1,1,45
EST,1,2,99,1,EURO,1,1,184
EST,1,3,99,1,EURO,1,1,40
EST,1,99,99,1,EURO,1,1,366
EST,2,1,1,1,EURO,1,1,158
EST,2,2,1,1,EURO,1,1,480
EST,2,3,1,1,EURO,1,1,608
EST,2,99,1,1,EURO,1,1,2
EST,2,1,2,1,EURO,1,1,109
EST,2,2,2,1,EURO,1,1,365
EST,2,3,2,1,EURO,1,1,728
EST,2,99,2,1,EURO,1,1,2
EST,2,1,3,1,EURO,1,1,1063
EST,2,2,3,1,EURO,1,1,2008
EST,2,3,3,1,EURO,1,1,1427
EST,2,99,3,1,EURO,1,1,4
EST,2,1,99,1,EURO,1,1,186
EST,2,2,99,1,EURO,1,1,122
EST,2,3,99,1,EURO,1,1,44
EST,2,99,99,1,EURO,1,1,287
EST,1,1,1,1,NOAM,1,1,22
EST,1,2,1,1,NOAM,1,1,51
EST,1,3,1,1,NOAM,1,1,212
EST,1,1,2,1,NOAM,1,1,10
EST,1,2,2,1,NOAM,1,1,14
EST,1,3,2,1,NOAM,1,1,36
EST,1,1,3,1,NOAM,1,1,19
EST,1,2,3,1,NOAM,1,1,13
EST,1,3,3,1,NOAM,1,1,45
EST,1,2,99,1,NOAM,1,1,1
EST,1,3,99,1,NOAM,1,1,2
EST,1,99,99,1,NOAM,1,1,7
EST,2,1,1,1,NOAM,1,1,5
EST,2,2,1,1,NOAM,1,1,25
EST,2,3,1,1,NOAM,1,1,54
EST,2,1,2,1,NOAM,1,1,5
EST,2,2,2,1,NOAM,1,1,2
EST,2,3,2,1,NOAM,1,1,19
EST,2,1,3,1,NOAM,1,1,18
EST,2,2,3,1,NOAM,1,1,22
EST,2,3,3,1,NOAM,1,1,29
EST,2,1,99,1,NOAM,1,1,2
EST,2,2,99,1,NOAM,1,1,4
EST,2,99,99,1,NOAM,1,1,4
EST,1,3,3,1,OCEA,0,1,3
EST,1,99,99,1,OCEA,0,1,2
EST,2,99,99,1,OCEA,0,1,1
EST,1,1,1,1,OCEA,1,1,2
EST,1,2,1,1,OCEA,1,1,9
EST,1,3,1,1,OCEA,1,1,38
EST,1,1,2,1,OCEA,1,1,5
EST,1,3,2,1,OCEA,1,1,13
EST,1,2,3,1,OCEA,1,1,4
EST,1,3,3,1,OCEA,1,1,10
EST,1,99,99,1,OCEA,1,1,8
EST,2,3,1,1,OCEA,1,1,4
EST,2,3,2,1,OCEA,1,1,3
EST,2,2,3,1,OCEA,1,1,2
EST,2,3,3,1,OCEA,1,1,5
EST,2,99,99,1,OCEA,1,1,9
EST,1,1,1,1,SCAC,0,1,1
EST,1,2,1,1,SCAC,0,1,25
EST,1,3,1,1,SCAC,0,1,65
EST,1,2,2,1,SCAC,0,1,3
EST,1,3,2,1,SCAC,0,1,4
EST,1,1,3,1,SCAC,0,1,6
EST,1,2,3,1,SCAC,0,1,17
EST,1,3,3,1,SCAC,0,1,25
EST,1,2,99,1,SCAC,0,1,1
EST,1,3,99,1,SCAC,0,1,6
EST,1,99,99,1,SCAC,0,1,28
EST,2,2,1,1,SCAC,0,1,13
EST,2,3,1,1,SCAC,0,1,19
EST,2,3,2,1,SCAC,0,1,3
EST,2,1,3,1,SCAC,0,1,13
EST,2,2,3,1,SCAC,0,1,9
EST,2,3,3,1,SCAC,0,1,19
EST,2,3,99,1,SCAC,0,1,1
EST,2,99,99,1,SCAC,0,1,35
EST,1,2,1,1,SCAC,1,1,2
EST,1,3,1,1,SCAC,1,1,36
EST,1,3,2,1,SCAC,1,1,3
EST,1,3,3,1,SCAC,1,1,2
EST,1,99,99,1,SCAC,1,1,11
EST,2,2,1,1,SCAC,1,1,1
EST,2,3,1,1,SCAC,1,1,11
EST,2,3,2,1,SCAC,1,1,3
EST,2,2,3,1,SCAC,1,1,2
EST,2,3,99,1,SCAC,1,1,3
EST,2,99,99,1,SCAC,1,1,7
EST,1,2,99,1,UNK,0,99,1
EST,1,99,99,1,UNK,0,99,22
EST,2,99,99,1,UNK,0,99,13
FIN,1,1,1,1,AFRI,0,1,3984
FIN,1,2,1,1,AFRI,0,1,392
FIN,1,3,1,1,AFRI,0,1,608
FIN,1,1,2,1,AFRI,0,1,2574
FIN,1,2,2,1,AFRI,0,1,1036
FIN,1,3,2,1,AFRI,0,1,1412
FIN,1,1,3,1,AFRI,0,1,2989
FIN,1,2,3,1,AFRI,0,1,2523
FIN,1,3,3,1,AFRI,0,1,1802
FIN,2,1,1,1,AFRI,0,1,2973
FIN,2,2,1,1,AFRI,0,1,199
FIN,2,3,1,1,AFRI,0,1,306
FIN,2,1,2,1,AFRI,0,1,2004
FIN,2,2,2,1,AFRI,0,1,587
FIN,2,3,2,1,AFRI,0,1,489
FIN,2,1,3,1,AFRI,0,1,2297
FIN,2,2,3,1,AFRI,0,1,1430
FIN,2,3,3,1,AFRI,0,1,672
FIN,1,1,1,1,ASIA,0,1,9998
FIN,1,2,1,1,ASIA,0,1,516
FIN,1,3,1,1,ASIA,0,1,1412
FIN,1,1,2,1,ASIA,0,1,5341
FIN,1,2,2,1,ASIA,0,1,1266
FIN,1,3,2,1,ASIA,0,1,2176
FIN,1,1,3,1,ASIA,0,1,5440
FIN,1,2,3,1,ASIA,0,1,3529
FIN,1,3,3,1,ASIA,0,1,2365
FIN,2,1,1,1,ASIA,0,1,9754
FIN,2,2,1,1,ASIA,0,1,631
FIN,2,3,1,1,ASIA,0,1,1756
FIN,2,1,2,1,ASIA,0,1,4681
FIN,2,2,2,1,ASIA,0,1,1544
FIN,2,3,2,1,ASIA,0,1,2045
FIN,2,1,3,1,ASIA,0,1,6286
FIN,2,2,3,1,ASIA,0,1,3864
FIN,2,3,3,1,ASIA,0,1,2246
FIN,1,1,1,1,ASIA,1,1,248
FIN,1,2,1,1,ASIA,1,1,14
FIN,1,3,1,1,ASIA,1,1,31
FIN,1,1,2,1,ASIA,1,1,132
FIN,1,2,2,1,ASIA,1,1,20
FIN,1,3,2,1,ASIA,1,1,72
FIN,1,1,3,1,ASIA,1,1,278
FIN,1,2,3,1,ASIA,1,1,184
FIN,1,3,3,1,ASIA,1,1,157
FIN,2,1,1,1,ASIA,1,1,318
FIN,2,2,1,1,ASIA,1,1,21
FIN,2,3,1,1,ASIA,1,1,92
FIN,2,1,2,1,ASIA,1,1,149
FIN,2,2,2,1,ASIA,1,1,31
FIN,2,3,2,1,ASIA,1,1,127
FIN,2,1,3,1,ASIA,1,1,172
FIN,2,2,3,1,ASIA,1,1,133
FIN,2,3,3,1,ASIA,1,1,229
FIN,1,1,1,1,EURO,0,1,6222
FIN,1,2,1,1,EURO,0,1,965
FIN,1,3,1,1,EURO,0,1,955
FIN,1,1,2,1,EURO,0,1,3902
FIN,1,2,2,1,EURO,0,1,1868
FIN,1,3,2,1,EURO,0,1,1248
FIN,1,1,3,1,EURO,0,1,6609
FIN,1,2,3,1,EURO,0,1,7534
FIN,1,3,3,1,EURO,0,1,4393
FIN,2,1,1,1,EURO,0,1,6532
FIN,2,2,1,1,EURO,0,1,1154
FIN,2,3,1,1,EURO,0,1,2286
FIN,2,1,2,1,EURO,0,1,3195
FIN,2,2,2,1,EURO,0,1,2429
FIN,2,3,2,1,EURO,0,1,3243
FIN,2,1,3,1,EURO,0,1,8013
FIN,2,2,3,1,EURO,0,1,10286
FIN,2,3,3,1,EURO,0,1,10609
FIN,1,1,0,1,EURO,1,0,590698
FIN,1,2,0,1,EURO,1,0,938772
FIN,1,3,0,1,EURO,1,0,558833
FIN,2,1,0,1,EURO,1,0,595047
FIN,2,2,0,1,EURO,1,0,852110
FIN,2,3,0,1,EURO,1,0,750848
FIN,1,1,1,1,EURO,1,1,14707
FIN,1,2,1,1,EURO,1,1,1383
FIN,1,3,1,1,EURO,1,1,1026
FIN,1,1,2,1,EURO,1,1,8125
FIN,1,2,2,1,EURO,1,1,2434
FIN,1,3,2,1,EURO,1,1,1558
FIN,1,1,3,1,EURO,1,1,11010
FIN,1,2,3,1,EURO,1,1,12407
FIN,1,3,3,1,EURO,1,1,7737
FIN,2,1,1,1,EURO,1,1,10388
FIN,2,2,1,1,EURO,1,1,1404
FIN,2,3,1,1,EURO,1,1,1585
FIN,2,1,2,1,EURO,1,1,4824
FIN,2,2,2,1,EURO,1,1,2465
FIN,2,3,2,1,EURO,1,1,1862
FIN,2,1,3,1,EURO,1,1,6437
FIN,2,2,3,1,EURO,1,1,10703
FIN,2,3,3,1,EURO,1,1,9174
FIN,1,1,1,1,NOAM,1,1,711
FIN,1,2,1,1,NOAM,1,1,55
FIN,1,3,1,1,NOAM,1,1,109
FIN,1,1,2,1,NOAM,1,1,327
FIN,1,2,2,1,NOAM,1,1,68
FIN,1,3,2,1,NOAM,1,1,200
FIN,1,1,3,1,NOAM,1,1,636
FIN,1,2,3,1,NOAM,1,1,458
FIN,1,3,3,1,NOAM,1,1,591
FIN,2,1,1,1,NOAM,1,1,476
FIN,2,2,1,1,NOAM,1,1,27
FIN,2,3,1,1,NOAM,1,1,75
FIN,2,1,2,1,NOAM,1,1,195
FIN,2,2,2,1,NOAM,1,1,42
FIN,2,3,2,1,NOAM,1,1,111
FIN,2,1,3,1,NOAM,1,1,429
FIN,2,2,3,1,NOAM,1,1,326
FIN,2,3,3,1,NOAM,1,1,570
FIN,1,1,1,1,OCEA,0,1,2
FIN,1,2,1,1,OCEA,0,1,1
FIN,1,2,2,1,OCEA,0,1,1
FIN,1,3,2,1,OCEA,0,1,1
FIN,1,1,3,1,OCEA,0,1,1
FIN,1,2,3,1,OCEA,0,1,4
FIN,1,3,3,1,OCEA,0,1,3
FIN,2,2,1,1,OCEA,0,1,1
FIN,2,3,1,1,OCEA,0,1,1
FIN,2,1,2,1,OCEA,0,1,1
FIN,2,2,2,1,OCEA,0,1,2
FIN,2,1,3,1,OCEA,0,1,4
FIN,2,3,3,1,OCEA,0,1,2
FIN,1,1,1,1,OCEA,1,1,191
FIN,1,2,1,1,OCEA,1,1,17
FIN,1,3,1,1,OCEA,1,1,27
FIN,1,1,2,1,OCEA,1,1,110
FIN,1,2,2,1,OCEA,1,1,17
FIN,1,3,2,1,OCEA,1,1,39
FIN,1,1,3,1,OCEA,1,1,122
FIN,1,2,3,1,OCEA,1,1,124
FIN,1,3,3,1,OCEA,1,1,109
FIN,2,1,1,1,OCEA,1,1,80
FIN,2,2,1,1,OCEA,1,1,4
FIN,2,3,1,1,OCEA,1,1,10
FIN,2,1,2,1,OCEA,1,1,43
FIN,2,2,2,1,OCEA,1,1,3
FIN,2,3,2,1,OCEA,1,1,21
FIN,2,1,3,1,OCEA,1,1,61
FIN,2,2,3,1,OCEA,1,1,82
FIN,2,3,3,1,OCEA,1,1,96
FIN,1,1,1,1,SCAC,0,1,598
FIN,1,2,1,1,SCAC,0,1,83
FIN,1,3,1,1,SCAC,0,1,107
FIN,1,1,2,1,SCAC,0,1,281
FIN,1,2,2,1,SCAC,0,1,124
FIN,1,3,2,1,SCAC,0,1,173
FIN,1,1,3,1,SCAC,0,1,418
FIN,1,2,3,1,SCAC,0,1,377
FIN,1,3,3,1,SCAC,0,1,290
FIN,2,1,1,1,SCAC,0,1,546
FIN,2,2,1,1,SCAC,0,1,67
FIN,2,3,1,1,SCAC,0,1,147
FIN,2,1,2,1,SCAC,0,1,240
FIN,2,2,2,1,SCAC,0,1,142
FIN,2,3,2,1,SCAC,0,1,174
FIN,2,1,3,1,SCAC,0,1,373
FIN,2,2,3,1,SCAC,0,1,380
FIN,2,3,3,1,SCAC,0,1,314
FIN,1,1,1,1,SCAC,1,1,186
FIN,1,2,1,1,SCAC,1,1,16
FIN,1,3,1,1,SCAC,1,1,57
FIN,1,1,2,1,SCAC,1,1,53
FIN,1,2,2,1,SCAC,1,1,34
FIN,1,3,2,1,SCAC,1,1,96
FIN,1,1,3,1,SCAC,1,1,58
FIN,1,2,3,1,SCAC,1,1,88
FIN,1,3,3,1,SCAC,1,1,90
FIN,2,1,1,1,SCAC,1,1,117
FIN,2,2,1,1,SCAC,1,1,14
FIN,2,3,1,1,SCAC,1,1,50
FIN,2,1,2,1,SCAC,1,1,40
FIN,2,2,2,1,SCAC,1,1,20
FIN,2,3,2,1,SCAC,1,1,67
FIN,2,1,3,1,SCAC,1,1,65
FIN,2,2,3,1,SCAC,1,1,79
FIN,2,3,3,1,SCAC,1,1,79
FIN,1,1,1,1,UNK,0,1,16
FIN,1,2,1,1,UNK,0,1,1
FIN,1,1,2,1,UNK,0,1,4
FIN,1,2,2,1,UNK,0,1,2
FIN,1,1,3,1,UNK,0,1,7
FIN,1,2,3,1,UNK,0,1,5
FIN,1,3,3,1,UNK,0,1,5
FIN,2,1,1,1,UNK,0,1,3
FIN,2,2,1,1,UNK,0,1,1
FIN,2,3,1,1,UNK,0,1,1
FIN,2,1,2,1,UNK,0,1,1
FIN,2,2,2,1,UNK,0,1,1
FIN,2,3,2,1,UNK,0,1,2
FIN,2,1,3,1,UNK,0,1,3
FIN,2,2,3,1,UNK,0,1,3
FIN,2,3,3,1,UNK,0,1,1
FIN,1,1,1,1,UNK,0,99,1551
FIN,1,2,1,1,UNK,0,99,122
FIN,1,3,1,1,UNK,0,99,69
FIN,1,1,2,1,UNK,0,99,288
FIN,1,2,2,1,UNK,0,99,81
FIN,1,3,2,1,UNK,0,99,38
FIN,1,1,3,1,UNK,0,99,507
FIN,1,2,3,1,UNK,0,99,499
FIN,1,3,3,1,UNK,0,99,309
FIN,2,1,1,1,UNK,0,99,792
FIN,2,2,1,1,UNK,0,99,63
FIN,2,3,1,1,UNK,0,99,75
FIN,2,1,2,1,UNK,0,99,148
FIN,2,2,2,1,UNK,0,99,55
FIN,2,3,2,1,UNK,0,99,51
FIN,2,1,3,1,UNK,0,99,550
FIN,2,2,3,1,UNK,0,99,505
FIN,2,3,3,1,UNK,0,99,382
FRA,1,1,1,1,AFRI,0,1,55843
FRA,1,2,1,1,AFRI,0,1,46701
FRA,1,3,1,1,AFRI,0,1,45695
FRA,1,1,2,1,AFRI,0,1,49349
FRA,1,2,2,1,AFRI,0,1,44182
FRA,1,3,2,1,AFRI,0,1,43461
FRA,1,1,3,1,AFRI,0,1,467348
FRA,1,2,3,1,AFRI,0,1,400342
FRA,1,3,3,1,AFRI,0,1,309567
FRA,1,1,99,1,AFRI,0,1,180462
FRA,1,2,99,1,AFRI,0,1,123997
FRA,1,3,99,1,AFRI,0,1,89365
FRA,2,1,1,1,AFRI,0,1,70041
FRA,2,2,1,1,AFRI,0,1,49691
FRA,2,3,1,1,AFRI,0,1,54793
FRA,2,1,2,1,AFRI,0,1,66599
FRA,2,2,2,1,AFRI,0,1,47327
FRA,2,3,2,1,AFRI,0,1,45170
FRA,2,1,3,1,AFRI,0,1,541599
FRA,2,2,3,1,AFRI,0,1,362677
FRA,2,3,3,1,AFRI,0,1,265096
FRA,2,1,99,1,AFRI,0,1,180913
FRA,2,2,99,1,AFRI,0,1,112010
FRA,2,3,99,1,AFRI,0,1,77103
FRA,1,1,1,1,ASIA,0,1,14057
FRA,1,2,1,1,ASIA,0,1,8856
FRA,1,3,1,1,ASIA,0,1,17699
FRA,1,1,2,1,ASIA,0,1,11569
FRA,1,2,2,1,ASIA,0,1,6758
FRA,1,3,2,1,ASIA,0,1,10410
FRA,1,1,3,1,ASIA,0,1,71412
FRA,1,2,3,1,ASIA,0,1,55676
FRA,1,3,3,1,ASIA,0,1,66697
FRA,1,1,99,1,ASIA,0,1,25737
FRA,1,2,99,1,ASIA,0,1,14338
FRA,1,3,99,1,ASIA,0,1,14344
FRA,2,1,1,1,ASIA,0,1,14835
FRA,2,2,1,1,ASIA,0,1,11185
FRA,2,3,1,1,ASIA,0,1,26199
FRA,2,1,2,1,ASIA,0,1,13530
FRA,2,2,2,1,ASIA,0,1,8364
FRA,2,3,2,1,ASIA,0,1,16203
FRA,2,1,3,1,ASIA,0,1,83022
FRA,2,2,3,1,ASIA,0,1,55245
FRA,2,3,3,1,ASIA,0,1,66042
FRA,2,1,99,1,ASIA,0,1,23299
FRA,2,2,99,1,ASIA,0,1,13667
FRA,2,3,99,1,ASIA,0,1,15354
FRA,1,1,1,1,ASIA,1,1,395
FRA,1,2,1,1,ASIA,1,1,727
FRA,1,3,1,1,ASIA,1,1,2085
FRA,1,1,2,1,ASIA,1,1,167
FRA,1,2,2,1,ASIA,1,1,226
FRA,1,3,2,1,ASIA,1,1,584
FRA,1,1,3,1,ASIA,1,1,1401
FRA,1,2,3,1,ASIA,1,1,3004
FRA,1,3,3,1,ASIA,1,1,5020
FRA,1,1,99,1,ASIA,1,1,571
FRA,1,2,99,1,ASIA,1,1,935
FRA,1,3,99,1,ASIA,1,1,1047
FRA,2,1,1,1,ASIA,1,1,657
FRA,2,2,1,1,ASIA,1,1,1367
FRA,2,3,1,1,ASIA,1,1,4314
FRA,2,1,2,1,ASIA,1,1,257
FRA,2,2,2,1,ASIA,1,1,544
FRA,2,3,2,1,ASIA,1,1,2507
FRA,2,1,3,1,ASIA,1,1,1535
FRA,2,2,3,1,ASIA,1,1,3592
FRA,2,3,3,1,ASIA,1,1,11032
FRA,2,1,99,1,ASIA,1,1,664
FRA,2,2,99,1,ASIA,1,1,885
FRA,2,3,99,1,ASIA,1,1,1795
FRA,1,1,1,1,EURO,0,1,14828
FRA,1,2,1,1,EURO,0,1,11651
FRA,1,3,1,1,EURO,0,1,8018
FRA,1,1,2,1,EURO,0,1,10650
FRA,1,2,2,1,EURO,0,1,9454
FRA,1,3,2,1,EURO,0,1,5499
FRA,1,1,3,1,EURO,0,1,22613
FRA,1,2,3,1,EURO,0,1,27353
FRA,1,3,3,1,EURO,0,1,20110
FRA,1,1,99,1,EURO,0,1,14802
FRA,1,2,99,1,EURO,0,1,11087
FRA,1,3,99,1,EURO,0,1,7286
FRA,2,1,1,1,EURO,0,1,14169
FRA,2,2,1,1,EURO,0,1,11577
FRA,2,3,1,1,EURO,0,1,18972
FRA,2,1,2,1,EURO,0,1,11179
FRA,2,2,2,1,EURO,0,1,9284
FRA,2,3,2,1,EURO,0,1,15792
FRA,2,1,3,1,EURO,0,1,26186
FRA,2,2,3,1,EURO,0,1,25187
FRA,2,3,3,1,EURO,0,1,36749
FRA,2,1,99,1,EURO,0,1,13262
FRA,2,2,99,1,EURO,0,1,9457
FRA,2,3,99,1,EURO,0,1,9707
FRA,1,1,0,1,EURO,1,0,6110710
FRA,1,2,0,1,EURO,1,0,10262111
FRA,1,3,0,1,EURO,1,0,5875061
FRA,2,1,0,1,EURO,1,0,8002291
FRA,2,2,0,1,EURO,1,0,9444008
FRA,2,3,0,1,EURO,1,0,6945248
FRA,1,1,1,1,EURO,1,1,36479
FRA,1,2,1,1,EURO,1,1,31862
FRA,1,3,1,1,EURO,1,1,37348
FRA,1,1,2,1,EURO,1,1,34260
FRA,1,2,2,1,EURO,1,1,24934
FRA,1,3,2,1,EURO,1,1,23865
FRA,1,1,3,1,EURO,1,1,332503
FRA,1,2,3,1,EURO,1,1,234091
FRA,1,3,3,1,EURO,1,1,140088
FRA,1,1,99,1,EURO,1,1,78713
FRA,1,2,99,1,EURO,1,1,53999
FRA,1,3,99,1,EURO,1,1,32215
FRA,2,1,1,1,EURO,1,1,32158
FRA,2,2,1,1,EURO,1,1,31006
FRA,2,3,1,1,EURO,1,1,46529
FRA,2,1,2,1,EURO,1,1,30513
FRA,2,2,2,1,EURO,1,1,22338
FRA,2,3,2,1,EURO,1,1,30665
FRA,2,1,3,1,EURO,1,1,396213
FRA,2,2,3,1,EURO,1,1,217074
FRA,2,3,3,1,EURO,1,1,175176
FRA,2,1,99,1,EURO,1,1,104696
FRA,2,2,99,1,EURO,1,1,49776
FRA,2,3,99,1,EURO,1,1,35898
FRA,1,1,1,1,NOAM,1,1,686
FRA,1,2,1,1,NOAM,1,1,1282
FRA,1,3,1,1,NOAM,1,1,4063
FRA,1,1,2,1,NOAM,1,1,378
FRA,1,2,2,1,NOAM,1,1,479
FRA,1,3,2,1,NOAM,1,1,1621
FRA,1,1,3,1,NOAM,1,1,2254
FRA,1,2,3,1,NOAM,1,1,3910
FRA,1,3,3,1,NOAM,1,1,10391
FRA,1,1,99,1,NOAM,1,1,713
FRA,1,2,99,1,NOAM,1,1,891
FRA,1,3,99,1,NOAM,1,1,1925
FRA,2,1,1,1,NOAM,1,1,747
FRA,2,2,1,1,NOAM,1,1,1781
FRA,2,3,1,1,NOAM,1,1,5334
FRA,2,1,2,1,NOAM,1,1,405
FRA,2,2,2,1,NOAM,1,1,606
FRA,2,3,2,1,NOAM,1,1,2575
FRA,2,1,3,1,NOAM,1,1,2546
FRA,2,2,3,1,NOAM,1,1,4273
FRA,2,3,3,1,NOAM,1,1,14137
FRA,2,1,99,1,NOAM,1,1,863
FRA,2,2,99,1,NOAM,1,1,1064
FRA,2,3,99,1,NOAM,1,1,2368
FRA,1,1,1,1,OCEA,0,1,45
FRA,1,2,1,1,OCEA,0,1,44
FRA,1,3,1,1,OCEA,0,1,29
FRA,1,1,2,1,OCEA,0,1,22
FRA,1,2,2,1,OCEA,0,1,28
FRA,1,3,2,1,OCEA,0,1,14
FRA,1,1,3,1,OCEA,0,1,55
FRA,1,2,3,1,OCEA,0,1,108
FRA,1,3,3,1,OCEA,0,1,104
FRA,1,1,99,1,OCEA,0,1,53
FRA,1,2,99,1,OCEA,0,1,37
FRA,1,3,99,1,OCEA,0,1,50
FRA,2,1,1,1,OCEA,0,1,27
FRA,2,2,1,1,OCEA,0,1,19
FRA,2,3,1,1,OCEA,0,1,11
FRA,2,1,2,1,OCEA,0,1,12
FRA,2,2,2,1,OCEA,0,1,16
FRA,2,3,2,1,OCEA,0,1,3
FRA,2,1,3,1,OCEA,0,1,61
FRA,2,2,3,1,OCEA,0,1,142
FRA,2,3,3,1,OCEA,0,1,117
FRA,2,1,99,1,OCEA,0,1,66
FRA,2,2,99,1,OCEA,0,1,39
FRA,2,3,99,1,OCEA,0,1,38
FRA,1,1,1,1,OCEA,1,1,129
FRA,1,2,1,1,OCEA,1,1,269
FRA,1,3,1,1,OCEA,1,1,607
FRA,1,1,2,1,OCEA,1,1,116
FRA,1,2,2,1,OCEA,1,1,108
FRA,1,3,2,1,OCEA,1,1,261
FRA,1,1,3,1,OCEA,1,1,209
FRA,1,2,3,1,OCEA,1,1,388
FRA,1,3,3,1,OCEA,1,1,1081
FRA,1,1,99,1,OCEA,1,1,146
FRA,1,2,99,1,OCEA,1,1,105
FRA,1,3,99,1,OCEA,1,1,207
FRA,2,1,1,1,OCEA,1,1,111
FRA,2,2,1,1,OCEA,1,1,241
FRA,2,3,1,1,OCEA,1,1,784
FRA,2,1,2,1,OCEA,1,1,105
FRA,2,2,2,1,OCEA,1,1,102
FRA,2,3,2,1,OCEA,1,1,396
FRA,2,1,3,1,OCEA,1,1,242
FRA,2,2,3,1,OCEA,1,1,574
FRA,2,3,3,1,OCEA,1,1,1175
FRA,2,1,99,1,OCEA,1,1,99
FRA,2,2,99,1,OCEA,1,1,153
FRA,2,3,99,1,OCEA,1,1,251
FRA,1,1,1,1,SCAC,0,1,6319
FRA,1,2,1,1,SCAC,0,1,4773
FRA,1,3,1,1,SCAC,0,1,6310
FRA,1,1,2,1,SCAC,0,1,5818
FRA,1,2,2,1,SCAC,0,1,3554
FRA,1,3,2,1,SCAC,0,1,3445
FRA,1,1,3,1,SCAC,0,1,28490
FRA,1,2,3,1,SCAC,0,1,18728
FRA,1,3,3,1,SCAC,0,1,13669
FRA,1,1,99,1,SCAC,0,1,12464
FRA,1,2,99,1,SCAC,0,1,6565
FRA,1,3,99,1,SCAC,0,1,4607
FRA,2,1,1,1,SCAC,0,1,7941
FRA,2,2,1,1,SCAC,0,1,6296
FRA,2,3,1,1,SCAC,0,1,9372
FRA,2,1,2,1,SCAC,0,1,8381
FRA,2,2,2,1,SCAC,0,1,4843
FRA,2,3,2,1,SCAC,0,1,6516
FRA,2,1,3,1,SCAC,0,1,38847
FRA,2,2,3,1,SCAC,0,1,23406
FRA,2,3,3,1,SCAC,0,1,22790
FRA,2,1,99,1,SCAC,0,1,13846
FRA,2,2,99,1,SCAC,0,1,7356
FRA,2,3,99,1,SCAC,0,1,6019
