country,sex,edu_lfs,lfs,age,oecd,regionb,oecdb,fborn,number
IRL,1,99,2,1,1,ASIA,1,1,1
IRL,1,99,3,1,1,ASIA,1,1,21
IRL,1,99,1,2,1,ASIA,1,1,22
IRL,1,99,2,2,1,ASIA,1,1,1
IRL,1,99,3,2,1,ASIA,1,1,10
IRL,1,99,3,3,1,ASIA,1,1,2
IRL,2,1,1,1,1,ASIA,1,1,4
IRL,2,1,2,1,1,ASIA,1,1,4
IRL,2,1,3,1,1,ASIA,1,1,65
IRL,2,1,1,2,1,ASIA,1,1,3
IRL,2,1,2,2,1,ASIA,1,1,7
IRL,2,1,3,2,1,ASIA,1,1,25
IRL,2,1,3,3,1,ASIA,1,1,2
IRL,2,2,1,1,1,ASIA,1,1,12
IRL,2,2,2,1,1,ASIA,1,1,5
IRL,2,2,3,1,1,ASIA,1,1,93
IRL,2,2,1,2,1,ASIA,1,1,86
IRL,2,2,2,2,1,ASIA,1,1,30
IRL,2,2,3,2,1,ASIA,1,1,107
IRL,2,2,1,3,1,ASIA,1,1,2
IRL,2,2,3,3,1,ASIA,1,1,8
IRL,2,3,1,1,1,ASIA,1,1,26
IRL,2,3,2,1,1,ASIA,1,1,10
IRL,2,3,3,1,1,ASIA,1,1,82
IRL,2,3,1,2,1,ASIA,1,1,529
IRL,2,3,2,2,1,ASIA,1,1,120
IRL,2,3,3,2,1,ASIA,1,1,495
IRL,2,3,1,3,1,ASIA,1,1,3
IRL,2,3,3,3,1,ASIA,1,1,12
IRL,2,99,1,1,1,ASIA,1,1,6
IRL,2,99,2,1,1,ASIA,1,1,2
IRL,2,99,3,1,1,ASIA,1,1,30
IRL,2,99,1,2,1,ASIA,1,1,22
IRL,2,99,2,2,1,ASIA,1,1,2
IRL,2,99,3,2,1,ASIA,1,1,24
IRL,1,1,1,1,1,EURO,0,1,300
IRL,1,1,2,1,1,EURO,0,1,148
IRL,1,1,3,1,1,EURO,0,1,824
IRL,1,1,1,2,1,EURO,0,1,2476
IRL,1,1,2,2,1,EURO,0,1,799
IRL,1,1,3,2,1,EURO,0,1,433
IRL,1,1,1,3,1,EURO,0,1,5
IRL,1,1,2,3,1,EURO,0,1,5
IRL,1,1,3,3,1,EURO,0,1,83
IRL,1,2,1,1,1,EURO,0,1,945
IRL,1,2,2,1,1,EURO,0,1,179
IRL,1,2,3,1,1,EURO,0,1,599
IRL,1,2,1,2,1,EURO,0,1,8017
IRL,1,2,2,2,1,EURO,0,1,1129
IRL,1,2,3,2,1,EURO,0,1,626
IRL,1,2,1,3,1,EURO,0,1,23
IRL,1,2,2,3,1,EURO,0,1,2
IRL,1,2,3,3,1,EURO,0,1,82
IRL,1,3,1,1,1,EURO,0,1,364
IRL,1,3,2,1,1,EURO,0,1,41
IRL,1,3,3,1,1,EURO,0,1,174
IRL,1,3,1,2,1,EURO,0,1,6819
IRL,1,3,2,2,1,EURO,0,1,626
IRL,1,3,3,2,1,EURO,0,1,424
IRL,1,3,1,3,1,EURO,0,1,22
IRL,1,3,2,3,1,EURO,0,1,3
IRL,1,3,3,3,1,EURO,0,1,71
IRL,1,99,1,1,1,EURO,0,1,200
IRL,1,99,2,1,1,EURO,0,1,44
IRL,1,99,3,1,1,EURO,0,1,318
IRL,1,99,1,2,1,EURO,0,1,1567
IRL,1,99,2,2,1,EURO,0,1,203
IRL,1,99,3,2,1,EURO,0,1,143
IRL,1,99,1,3,1,EURO,0,1,5
IRL,1,99,2,3,1,EURO,0,1,1
IRL,1,99,3,3,1,EURO,0,1,31
IRL,2,1,1,1,1,EURO,0,1,168
IRL,2,1,2,1,1,EURO,0,1,132
IRL,2,1,3,1,1,EURO,0,1,804
IRL,2,1,1,2,1,EURO,0,1,1167
IRL,2,1,2,2,1,EURO,0,1,781
IRL,2,1,3,2,1,EURO,0,1,994
IRL,2,1,1,3,1,EURO,0,1,5
IRL,2,1,2,3,1,EURO,0,1,6
IRL,2,1,3,3,1,EURO,0,1,131
IRL,2,2,1,1,1,EURO,0,1,652
IRL,2,2,2,1,1,EURO,0,1,234
IRL,2,2,3,1,1,EURO,0,1,680
IRL,2,2,1,2,1,EURO,0,1,4658
IRL,2,2,2,2,1,EURO,0,1,1288
IRL,2,2,3,2,1,EURO,0,1,1755
IRL,2,2,1,3,1,EURO,0,1,13
IRL,2,2,2,3,1,EURO,0,1,3
IRL,2,2,3,3,1,EURO,0,1,133
IRL,2,3,1,1,1,EURO,0,1,494
IRL,2,3,2,1,1,EURO,0,1,84
IRL,2,3,3,1,1,EURO,0,1,261
IRL,2,3,1,2,1,EURO,0,1,7516
IRL,2,3,2,2,1,EURO,0,1,1293
IRL,2,3,3,2,1,EURO,0,1,1846
IRL,2,3,1,3,1,EURO,0,1,20
IRL,2,3,2,3,1,EURO,0,1,1
IRL,2,3,3,3,1,EURO,0,1,116
IRL,2,99,1,1,1,EURO,0,1,150
IRL,2,99,2,1,1,EURO,0,1,37
IRL,2,99,3,1,1,EURO,0,1,246
IRL,2,99,1,2,1,EURO,0,1,1003
IRL,2,99,2,2,1,EURO,0,1,299
IRL,2,99,3,2,1,EURO,0,1,409
IRL,2,99,1,3,1,EURO,0,1,7
IRL,2,99,3,3,1,EURO,0,1,39
IRL,1,1,1,1,1,EURO,1,0,4872
IRL,1,1,2,1,1,EURO,1,0,7143
IRL,1,1,3,1,1,EURO,1,0,75411
IRL,1,1,1,2,1,EURO,1,0,155528
IRL,1,1,2,2,1,EURO,1,0,52289
IRL,1,1,3,2,1,EURO,1,0,51811
IRL,1,1,1,3,1,EURO,1,0,20132
IRL,1,1,2,3,1,EURO,1,0,1172
IRL,1,1,3,3,1,EURO,1,0,130217
IRL,1,2,1,1,1,EURO,1,0,33320
IRL,1,2,2,1,1,EURO,1,0,11701
IRL,1,2,3,1,1,EURO,1,0,50146
IRL,1,2,1,2,1,EURO,1,0,256663
IRL,1,2,2,2,1,EURO,1,0,31862
IRL,1,2,3,2,1,EURO,1,0,34374
IRL,1,2,1,3,1,EURO,1,0,9360
IRL,1,2,2,3,1,EURO,1,0,299
IRL,1,2,3,3,1,EURO,1,0,47402
IRL,1,3,1,1,1,EURO,1,0,15329
IRL,1,3,2,1,1,EURO,1,0,2150
IRL,1,3,3,1,1,EURO,1,0,12134
IRL,1,3,1,2,1,EURO,1,0,272130
IRL,1,3,2,2,1,EURO,1,0,13594
IRL,1,3,3,2,1,EURO,1,0,22598
IRL,1,3,1,3,1,EURO,1,0,6938
IRL,1,3,2,3,1,EURO,1,0,78
IRL,1,3,3,3,1,EURO,1,0,29210
IRL,1,99,1,1,1,EURO,1,0,4152
IRL,1,99,2,1,1,EURO,1,0,1388
IRL,1,99,3,1,1,EURO,1,0,17331
IRL,1,99,1,2,1,EURO,1,0,39102
IRL,1,99,2,2,1,EURO,1,0,8156
IRL,1,99,3,2,1,EURO,1,0,6531
IRL,1,99,1,3,1,EURO,1,0,1488
IRL,1,99,2,3,1,EURO,1,0,149
IRL,1,99,3,3,1,EURO,1,0,22116
IRL,2,1,1,1,1,EURO,1,0,2120
IRL,2,1,2,1,1,EURO,1,0,3971
IRL,2,1,3,1,1,EURO,1,0,72026
IRL,2,1,1,2,1,EURO,1,0,73093
IRL,2,1,2,2,1,EURO,1,0,27600
IRL,2,1,3,2,1,EURO,1,0,92250
IRL,2,1,1,3,1,EURO,1,0,6568
IRL,2,1,2,3,1,EURO,1,0,835
IRL,2,1,3,3,1,EURO,1,0,162728
IRL,2,2,1,1,1,EURO,1,0,23450
IRL,2,2,2,1,1,EURO,1,0,8671
IRL,2,2,3,1,1,EURO,1,0,54780
IRL,2,2,1,2,1,EURO,1,0,208749
IRL,2,2,2,2,1,EURO,1,0,24882
IRL,2,2,3,2,1,EURO,1,0,97934
IRL,2,2,1,3,1,EURO,1,0,4803
IRL,2,2,2,3,1,EURO,1,0,226
IRL,2,2,3,3,1,EURO,1,0,65608
IRL,2,3,1,1,1,EURO,1,0,20665
IRL,2,3,2,1,1,EURO,1,0,2074
IRL,2,3,3,1,1,EURO,1,0,13541
IRL,2,3,1,2,1,EURO,1,0,331945
IRL,2,3,2,2,1,EURO,1,0,11987
IRL,2,3,3,2,1,EURO,1,0,57306
IRL,2,3,1,3,1,EURO,1,0,3251
IRL,2,3,2,3,1,EURO,1,0,81
IRL,2,3,3,3,1,EURO,1,0,34062
IRL,2,99,1,1,1,EURO,1,0,3664
IRL,2,99,2,1,1,EURO,1,0,828
IRL,2,99,3,1,1,EURO,1,0,15801
IRL,2,99,1,2,1,EURO,1,0,28612
IRL,2,99,2,2,1,EURO,1,0,4585
IRL,2,99,3,2,1,EURO,1,0,14109
IRL,2,99,1,3,1,EURO,1,0,1144
IRL,2,99,2,3,1,EURO,1,0,114
IRL,2,99,3,3,1,EURO,1,0,29805
IRL,1,1,1,1,1,EURO,1,1,1113
IRL,1,1,2,1,1,EURO,1,1,890
IRL,1,1,3,1,1,EURO,1,1,7619
IRL,1,1,1,2,1,EURO,1,1,19303
IRL,1,1,2,2,1,EURO,1,1,6704
IRL,1,1,3,2,1,EURO,1,1,5021
IRL,1,1,1,3,1,EURO,1,1,519
IRL,1,1,2,3,1,EURO,1,1,51
IRL,1,1,3,3,1,EURO,1,1,5371
IRL,1,2,1,1,1,EURO,1,1,5278
IRL,1,2,2,1,1,EURO,1,1,1724
IRL,1,2,3,1,1,EURO,1,1,5944
IRL,1,2,1,2,1,EURO,1,1,64162
IRL,1,2,2,2,1,EURO,1,1,9737
IRL,1,2,3,2,1,EURO,1,1,6864
IRL,1,2,1,3,1,EURO,1,1,760
IRL,1,2,2,3,1,EURO,1,1,53
IRL,1,2,3,3,1,EURO,1,1,5160
IRL,1,3,1,1,1,EURO,1,1,2550
IRL,1,3,2,1,1,EURO,1,1,348
IRL,1,3,3,1,1,EURO,1,1,1767
IRL,1,3,1,2,1,EURO,1,1,60803
IRL,1,3,2,2,1,EURO,1,1,4068
IRL,1,3,3,2,1,EURO,1,1,4731
IRL,1,3,1,3,1,EURO,1,1,1063
IRL,1,3,2,3,1,EURO,1,1,33
IRL,1,3,3,3,1,EURO,1,1,4947
IRL,1,99,1,1,1,EURO,1,1,556
IRL,1,99,2,1,1,EURO,1,1,160
IRL,1,99,3,1,1,EURO,1,1,2057
IRL,1,99,1,2,1,EURO,1,1,6591
IRL,1,99,2,2,1,EURO,1,1,1127
IRL,1,99,3,2,1,EURO,1,1,858
IRL,1,99,1,3,1,EURO,1,1,75
IRL,1,99,2,3,1,EURO,1,1,13
IRL,1,99,3,3,1,EURO,1,1,1567
IRL,2,1,1,1,1,EURO,1,1,650
IRL,2,1,2,1,1,EURO,1,1,686
IRL,2,1,3,1,1,EURO,1,1,7754
IRL,2,1,1,2,1,EURO,1,1,10535
IRL,2,1,2,2,1,EURO,1,1,4448
IRL,2,1,3,2,1,EURO,1,1,9915
IRL,2,1,1,3,1,EURO,1,1,277
IRL,2,1,2,3,1,EURO,1,1,50
IRL,2,1,3,3,1,EURO,1,1,7180
IRL,2,2,1,1,1,EURO,1,1,4723
IRL,2,2,2,1,1,EURO,1,1,1494
IRL,2,2,3,1,1,EURO,1,1,7263
IRL,2,2,1,2,1,EURO,1,1,46972
IRL,2,2,2,2,1,EURO,1,1,8836
IRL,2,2,3,2,1,EURO,1,1,18979
IRL,2,2,1,3,1,EURO,1,1,424
IRL,2,2,2,3,1,EURO,1,1,23
IRL,2,2,3,3,1,EURO,1,1,6122
IRL,2,3,1,1,1,EURO,1,1,3708
IRL,2,3,2,1,1,EURO,1,1,477
IRL,2,3,3,1,1,EURO,1,1,2289
IRL,2,3,1,2,1,EURO,1,1,70477
IRL,2,3,2,2,1,EURO,1,1,5733
IRL,2,3,3,2,1,EURO,1,1,14506
IRL,2,3,1,3,1,EURO,1,1,562
IRL,2,3,2,3,1,EURO,1,1,17
IRL,2,3,3,3,1,EURO,1,1,4659
IRL,2,99,1,1,1,EURO,1,1,610
IRL,2,99,2,1,1,EURO,1,1,134
IRL,2,99,3,1,1,EURO,1,1,1919
IRL,2,99,1,2,1,EURO,1,1,5292
IRL,2,99,2,2,1,EURO,1,1,1095
IRL,2,99,3,2,1,EURO,1,1,1896
IRL,2,99,1,3,1,EURO,1,1,95
IRL,2,99,2,3,1,EURO,1,1,6
IRL,2,99,3,3,1,EURO,1,1,2287
IRL,1,1,1,1,1,NOAM,1,1,15
IRL,1,1,2,1,1,NOAM,1,1,19
IRL,1,1,3,1,1,NOAM,1,1,1049
IRL,1,1,1,2,1,NOAM,1,1,311
IRL,1,1,2,2,1,NOAM,1,1,87
IRL,1,1,3,2,1,NOAM,1,1,111
IRL,1,1,1,3,1,NOAM,1,1,11
IRL,1,1,2,3,1,NOAM,1,1,1
IRL,1,1,3,3,1,NOAM,1,1,173
IRL,1,2,1,1,1,NOAM,1,1,272
IRL,1,2,2,1,1,NOAM,1,1,103
IRL,1,2,3,1,1,NOAM,1,1,1028
IRL,1,2,1,2,1,NOAM,1,1,1373
IRL,1,2,2,2,1,NOAM,1,1,257
IRL,1,2,3,2,1,NOAM,1,1,312
IRL,1,2,1,3,1,NOAM,1,1,32
IRL,1,2,2,3,1,NOAM,1,1,1
IRL,1,2,3,3,1,NOAM,1,1,208
IRL,1,3,1,1,1,NOAM,1,1,250
IRL,1,3,2,1,1,NOAM,1,1,49
IRL,1,3,3,1,1,NOAM,1,1,407
IRL,1,3,1,2,1,NOAM,1,1,4047
IRL,1,3,2,2,1,NOAM,1,1,272
IRL,1,3,3,2,1,NOAM,1,1,669
IRL,1,3,1,3,1,NOAM,1,1,108
IRL,1,3,2,3,1,NOAM,1,1,3
IRL,1,3,3,3,1,NOAM,1,1,516
IRL,1,99,1,1,1,NOAM,1,1,25
IRL,1,99,2,1,1,NOAM,1,1,6
IRL,1,99,3,1,1,NOAM,1,1,197
IRL,1,99,1,2,1,NOAM,1,1,150
IRL,1,99,2,2,1,NOAM,1,1,21
IRL,1,99,3,2,1,NOAM,1,1,27
IRL,1,99,1,3,1,NOAM,1,1,2
IRL,1,99,2,3,1,NOAM,1,1,1
IRL,1,99,3,3,1,NOAM,1,1,50
IRL,2,1,1,1,1,NOAM,1,1,11
IRL,2,1,2,1,1,NOAM,1,1,13
IRL,2,1,3,1,1,NOAM,1,1,981
IRL,2,1,1,2,1,NOAM,1,1,120
IRL,2,1,2,2,1,NOAM,1,1,40
IRL,2,1,3,2,1,NOAM,1,1,166
IRL,2,1,1,3,1,NOAM,1,1,4
IRL,2,1,3,3,1,NOAM,1,1,221
IRL,2,2,1,1,1,NOAM,1,1,233
IRL,2,2,2,1,1,NOAM,1,1,72
IRL,2,2,3,1,1,NOAM,1,1,1281
IRL,2,2,1,2,1,NOAM,1,1,1309
IRL,2,2,2,2,1,NOAM,1,1,256
IRL,2,2,3,2,1,NOAM,1,1,831
IRL,2,2,1,3,1,NOAM,1,1,25
IRL,2,2,2,3,1,NOAM,1,1,3
IRL,2,2,3,3,1,NOAM,1,1,350
IRL,2,3,1,1,1,NOAM,1,1,426
IRL,2,3,2,1,1,NOAM,1,1,64
IRL,2,3,3,1,1,NOAM,1,1,628
IRL,2,3,1,2,1,NOAM,1,1,5485
IRL,2,3,2,2,1,NOAM,1,1,400
IRL,2,3,3,2,1,NOAM,1,1,2009
IRL,2,3,1,3,1,NOAM,1,1,81
IRL,2,3,2,3,1,NOAM,1,1,3
IRL,2,3,3,3,1,NOAM,1,1,604
IRL,2,99,1,1,1,NOAM,1,1,33
IRL,2,99,2,1,1,NOAM,1,1,7
IRL,2,99,3,1,1,NOAM,1,1,181
IRL,2,99,1,2,1,NOAM,1,1,150
IRL,2,99,2,2,1,NOAM,1,1,21
IRL,2,99,3,2,1,NOAM,1,1,64
IRL,2,99,1,3,1,NOAM,1,1,4
IRL,2,99,3,3,1,NOAM,1,1,95
IRL,1,1,3,1,1,OCEA,0,1,2
IRL,1,1,1,2,1,OCEA,0,1,4
IRL,1,1,2,2,1,OCEA,0,1,1
IRL,1,1,3,2,1,OCEA,0,1,2
IRL,1,2,1,1,1,OCEA,0,1,3
IRL,1,2,3,1,1,OCEA,0,1,1
IRL,1,2,1,2,1,OCEA,0,1,13
IRL,1,2,2,2,1,OCEA,0,1,1
IRL,1,2,3,2,1,OCEA,0,1,1
IRL,1,3,1,1,1,OCEA,0,1,2
IRL,1,3,3,1,1,OCEA,0,1,1
IRL,1,3,1,2,1,OCEA,0,1,29
IRL,1,3,2,2,1,OCEA,0,1,3
IRL,1,3,3,2,1,OCEA,0,1,4
IRL,1,3,3,3,1,OCEA,0,1,1
IRL,1,99,1,2,1,OCEA,0,1,1
IRL,2,1,3,1,1,OCEA,0,1,4
IRL,2,1,1,2,1,OCEA,0,1,1
IRL,2,1,2,2,1,OCEA,0,1,1
IRL,2,1,3,2,1,OCEA,0,1,1
IRL,2,2,1,1,1,OCEA,0,1,5
IRL,2,2,2,1,1,OCEA,0,1,1
IRL,2,2,3,1,1,OCEA,0,1,1
IRL,2,2,1,2,1,OCEA,0,1,20
IRL,2,2,2,2,1,OCEA,0,1,2
IRL,2,2,3,2,1,OCEA,0,1,7
IRL,2,3,3,1,1,OCEA,0,1,2
IRL,2,3,1,2,1,OCEA,0,1,22
IRL,2,3,2,2,1,OCEA,0,1,3
IRL,2,3,3,2,1,OCEA,0,1,4
IRL,2,99,1,1,1,OCEA,0,1,1
IRL,2,99,3,1,1,OCEA,0,1,1
IRL,2,99,3,3,1,OCEA,0,1,1
IRL,1,1,1,1,1,OCEA,1,1,1
IRL,1,1,2,1,1,OCEA,1,1,2
IRL,1,1,3,1,1,OCEA,1,1,174
IRL,1,1,1,2,1,OCEA,1,1,130
IRL,1,1,2,2,1,OCEA,1,1,17
IRL,1,1,3,2,1,OCEA,1,1,37
IRL,1,1,2,3,1,OCEA,1,1,1
IRL,1,1,3,3,1,OCEA,1,1,21
IRL,1,2,1,1,1,OCEA,1,1,60
IRL,1,2,2,1,1,OCEA,1,1,27
IRL,1,2,3,1,1,OCEA,1,1,174
IRL,1,2,1,2,1,OCEA,1,1,764
IRL,1,2,2,2,1,OCEA,1,1,79
IRL,1,2,3,2,1,OCEA,1,1,68
IRL,1,2,1,3,1,OCEA,1,1,9
IRL,1,2,2,3,1,OCEA,1,1,1
IRL,1,2,3,3,1,OCEA,1,1,33
IRL,1,3,1,1,1,OCEA,1,1,61
IRL,1,3,2,1,1,OCEA,1,1,13
IRL,1,3,3,1,1,OCEA,1,1,41
IRL,1,3,1,2,1,OCEA,1,1,1356
IRL,1,3,2,2,1,OCEA,1,1,74
IRL,1,3,3,2,1,OCEA,1,1,119
IRL,1,3,1,3,1,OCEA,1,1,8
IRL,1,3,3,3,1,OCEA,1,1,51
IRL,1,99,1,1,1,OCEA,1,1,5
IRL,1,99,3,1,1,OCEA,1,1,31
IRL,1,99,1,2,1,OCEA,1,1,40
IRL,1,99,2,2,1,OCEA,1,1,5
IRL,1,99,3,2,1,OCEA,1,1,3
IRL,1,99,1,3,1,OCEA,1,1,1
IRL,1,99,3,3,1,OCEA,1,1,7
IRL,2,1,1,1,1,OCEA,1,1,5
IRL,2,1,2,1,1,OCEA,1,1,5
IRL,2,1,3,1,1,OCEA,1,1,170
IRL,2,1,1,2,1,OCEA,1,1,55
IRL,2,1,2,2,1,OCEA,1,1,15
IRL,2,1,3,2,1,OCEA,1,1,53
IRL,2,1,1,3,1,OCEA,1,1,2
IRL,2,1,3,3,1,OCEA,1,1,27
IRL,2,2,1,1,1,OCEA,1,1,59
IRL,2,2,2,1,1,OCEA,1,1,7
IRL,2,2,3,1,1,OCEA,1,1,181
IRL,2,2,1,2,1,OCEA,1,1,374
IRL,2,2,2,2,1,OCEA,1,1,49
IRL,2,2,3,2,1,OCEA,1,1,198
IRL,2,2,1,3,1,OCEA,1,1,7
IRL,2,2,3,3,1,OCEA,1,1,51
IRL,2,3,1,1,1,OCEA,1,1,75
IRL,2,3,2,1,1,OCEA,1,1,6
IRL,2,3,3,1,1,OCEA,1,1,51
IRL,2,3,1,2,1,OCEA,1,1,1210
IRL,2,3,2,2,1,OCEA,1,1,79
IRL,2,3,3,2,1,OCEA,1,1,294
IRL,2,3,1,3,1,OCEA,1,1,9
IRL,2,3,3,3,1,OCEA,1,1,55
IRL,2,99,1,1,1,OCEA,1,1,11
IRL,2,99,3,1,1,OCEA,1,1,25
IRL,2,99,1,2,1,OCEA,1,1,17
IRL,2,99,2,2,1,OCEA,1,1,4
IRL,2,99,3,2,1,OCEA,1,1,9
IRL,2,99,3,3,1,OCEA,1,1,14
IRL,1,1,1,1,1,SCAC,0,1,72
IRL,1,1,2,1,1,SCAC,0,1,25
IRL,1,1,3,1,1,SCAC,0,1,225
IRL,1,1,1,2,1,SCAC,0,1,698
IRL,1,1,2,2,1,SCAC,0,1,136
IRL,1,1,3,2,1,SCAC,0,1,85
IRL,1,1,1,3,1,SCAC,0,1,1
IRL,1,1,2,3,1,SCAC,0,1,1
IRL,1,1,3,3,1,SCAC,0,1,12
IRL,1,2,1,1,1,SCAC,0,1,293
IRL,1,2,2,1,1,SCAC,0,1,106
IRL,1,2,3,1,1,SCAC,0,1,469
IRL,1,2,1,2,1,SCAC,0,1,1300
IRL,1,2,2,2,1,SCAC,0,1,215
IRL,1,2,3,2,1,SCAC,0,1,341
IRL,1,2,1,3,1,SCAC,0,1,4
IRL,1,2,3,3,1,SCAC,0,1,22
IRL,1,3,1,1,1,SCAC,0,1,230
IRL,1,3,2,1,1,SCAC,0,1,57
IRL,1,3,3,1,1,SCAC,0,1,284
IRL,1,3,1,2,1,SCAC,0,1,3119
IRL,1,3,2,2,1,SCAC,0,1,360
IRL,1,3,3,2,1,SCAC,0,1,1001
IRL,1,3,1,3,1,SCAC,0,1,12
IRL,1,3,2,3,1,SCAC,0,1,2
IRL,1,3,3,3,1,SCAC,0,1,36
IRL,1,99,1,1,1,SCAC,0,1,49
IRL,1,99,2,1,1,SCAC,0,1,19
IRL,1,99,3,1,1,SCAC,0,1,91
IRL,1,99,1,2,1,SCAC,0,1,289
IRL,1,99,2,2,1,SCAC,0,1,32
IRL,1,99,3,2,1,SCAC,0,1,64
IRL,1,99,1,3,1,SCAC,0,1,2
IRL,1,99,3,3,1,SCAC,0,1,7
IRL,2,1,1,1,1,SCAC,0,1,35
IRL,2,1,2,1,1,SCAC,0,1,26
IRL,2,1,3,1,1,SCAC,0,1,245
IRL,2,1,1,2,1,SCAC,0,1,286
IRL,2,1,2,2,1,SCAC,0,1,186
IRL,2,1,3,2,1,SCAC,0,1,241
IRL,2,1,1,3,1,SCAC,0,1,1
IRL,2,1,3,3,1,SCAC,0,1,26
IRL,2,2,1,1,1,SCAC,0,1,212
IRL,2,2,2,1,1,SCAC,0,1,66
IRL,2,2,3,1,1,SCAC,0,1,540
IRL,2,2,1,2,1,SCAC,0,1,934
IRL,2,2,2,2,1,SCAC,0,1,262
IRL,2,2,3,2,1,SCAC,0,1,654
IRL,2,2,1,3,1,SCAC,0,1,6
IRL,2,2,3,3,1,SCAC,0,1,59
IRL,2,3,1,1,1,SCAC,0,1,245
IRL,2,3,2,1,1,SCAC,0,1,73
IRL,2,3,3,1,1,SCAC,0,1,373
IRL,2,3,1,2,1,SCAC,0,1,3441
IRL,2,3,2,2,1,SCAC,0,1,668
IRL,2,3,3,2,1,SCAC,0,1,2106
IRL,2,3,1,3,1,SCAC,0,1,11
IRL,2,3,2,3,1,SCAC,0,1,1
IRL,2,3,3,3,1,SCAC,0,1,61
IRL,2,99,1,1,1,SCAC,0,1,45
IRL,2,99,2,1,1,SCAC,0,1,9
IRL,2,99,3,1,1,SCAC,0,1,107
IRL,2,99,1,2,1,SCAC,0,1,206
IRL,2,99,2,2,1,SCAC,0,1,70
IRL,2,99,3,2,1,SCAC,0,1,150
IRL,2,99,1,3,1,SCAC,0,1,1
IRL,2,99,3,3,1,SCAC,0,1,11
IRL,1,1,1,1,1,SCAC,1,1,1
IRL,1,1,3,1,1,SCAC,1,1,25
IRL,1,1,1,2,1,SCAC,1,1,10
IRL,1,1,2,2,1,SCAC,1,1,1
IRL,1,1,3,2,1,SCAC,1,1,3
IRL,1,1,3,3,1,SCAC,1,1,3
IRL,1,2,1,1,1,SCAC,1,1,10
IRL,1,2,2,1,1,SCAC,1,1,6
IRL,1,2,3,1,1,SCAC,1,1,24
IRL,1,2,1,2,1,SCAC,1,1,70
IRL,1,2,2,2,1,SCAC,1,1,7
IRL,1,2,3,2,1,SCAC,1,1,12
IRL,1,2,3,3,1,SCAC,1,1,2
IRL,1,3,1,1,1,SCAC,1,1,15
IRL,1,3,2,1,1,SCAC,1,1,4
IRL,1,3,3,1,1,SCAC,1,1,28
IRL,1,3,1,2,1,SCAC,1,1,257
IRL,1,3,2,2,1,SCAC,1,1,43
IRL,1,3,3,2,1,SCAC,1,1,108
IRL,1,3,1,3,1,SCAC,1,1,1
IRL,1,3,3,3,1,SCAC,1,1,5
IRL,1,99,3,1,1,SCAC,1,1,7
IRL,1,99,1,2,1,SCAC,1,1,12
IRL,1,99,2,2,1,SCAC,1,1,3
IRL,1,99,3,2,1,SCAC,1,1,3
IRL,1,99,3,3,1,SCAC,1,1,1
IRL,2,1,3,1,1,SCAC,1,1,39
IRL,2,1,1,2,1,SCAC,1,1,3
IRL,2,1,2,2,1,SCAC,1,1,3
IRL,2,1,3,2,1,SCAC,1,1,4
IRL,2,1,3,3,1,SCAC,1,1,1
IRL,2,2,1,1,1,SCAC,1,1,8
IRL,2,2,2,1,1,SCAC,1,1,5
IRL,2,2,3,1,1,SCAC,1,1,26
IRL,2,2,1,2,1,SCAC,1,1,52
IRL,2,2,2,2,1,SCAC,1,1,12
IRL,2,2,3,2,1,SCAC,1,1,45
IRL,2,2,1,3,1,SCAC,1,1,2
IRL,2,2,3,3,1,SCAC,1,1,9
IRL,2,3,1,1,1,SCAC,1,1,12
IRL,2,3,2,1,1,SCAC,1,1,4
IRL,2,3,3,1,1,SCAC,1,1,44
IRL,2,3,1,2,1,SCAC,1,1,306
IRL,2,3,2,2,1,SCAC,1,1,66
IRL,2,3,3,2,1,SCAC,1,1,271
IRL,2,3,1,3,1,SCAC,1,1,1
IRL,2,3,3,3,1,SCAC,1,1,7
IRL,2,99,2,1,1,SCAC,1,1,1
IRL,2,99,3,1,1,SCAC,1,1,5
IRL,2,99,1,2,1,SCAC,1,1,15
IRL,2,99,2,2,1,SCAC,1,1,1
IRL,2,99,3,2,1,SCAC,1,1,14
IRL,2,99,3,3,1,SCAC,1,1,5
IRL,1,1,2,1,1,UNK,0,99,1
IRL,1,1,3,1,1,UNK,0,99,2
IRL,1,1,1,2,1,UNK,0,99,4
IRL,1,1,2,2,1,UNK,0,99,2
IRL,1,1,3,2,1,UNK,0,99,1
IRL,1,1,1,3,1,UNK,0,99,1
IRL,1,1,3,3,1,UNK,0,99,2
IRL,1,2,2,1,1,UNK,0,99,1
IRL,1,2,1,2,1,UNK,0,99,12
IRL,1,2,3,2,1,UNK,0,99,1
IRL,1,2,3,3,1,UNK,0,99,2
IRL,1,3,1,1,1,UNK,0,99,1
IRL,1,3,3,1,1,UNK,0,99,1
IRL,1,3,1,2,1,UNK,0,99,18
IRL,1,3,3,2,1,UNK,0,99,2
IRL,1,3,3,3,1,UNK,0,99,1
IRL,1,99,3,1,1,UNK,0,99,1
IRL,1,99,1,2,1,UNK,0,99,3
IRL,1,99,3,2,1,UNK,0,99,1
IRL,2,1,1,2,1,UNK,0,99,2
IRL,2,1,2,2,1,UNK,0,99,2
IRL,2,1,3,2,1,UNK,0,99,1
IRL,2,1,3,3,1,UNK,0,99,1
IRL,2,2,1,1,1,UNK,0,99,1
IRL,2,2,1,2,1,UNK,0,99,11
IRL,2,2,3,2,1,UNK,0,99,2
IRL,2,3,1,1,1,UNK,0,99,2
