coub,sex,edu_lfs,dos_lfs,oecd,regionb,oecdb,fborn,number
MOZ,1,2,3,1,AFRI,0,1,15840
MOZ,1,3,3,1,AFRI,0,1,13012
MOZ,1,99,3,1,AFRI,0,1,55
MOZ,1,1,99,1,AFRI,0,1,70
MOZ,1,2,99,1,AFRI,0,1,44
MOZ,1,3,99,1,AFRI,0,1,42
MOZ,1,99,99,1,AFRI,0,1,66
MOZ,2,1,1,1,AFRI,0,1,386
MOZ,2,2,1,1,AFRI,0,1,1019
MOZ,2,3,1,1,AFRI,0,1,604
MOZ,2,99,1,1,AFRI,0,1,51
MOZ,2,1,2,1,AFRI,0,1,1112
MOZ,2,2,2,1,AFRI,0,1,473
MOZ,2,3,2,1,AFRI,0,1,265
MOZ,2,99,2,1,AFRI,0,1,24
MOZ,2,1,3,1,AFRI,0,1,12636
MOZ,2,2,3,1,AFRI,0,1,15414
MOZ,2,3,3,1,AFRI,0,1,19532
MOZ,2,99,3,1,AFRI,0,1,139
MOZ,2,1,99,1,AFRI,0,1,63
MOZ,2,2,99,1,AFRI,0,1,49
MOZ,2,3,99,1,AFRI,0,1,28
MOZ,2,99,99,1,AFRI,0,1,50
MRT,1,1,1,1,AFRI,0,1,2521
MRT,1,2,1,1,AFRI,0,1,1968
MRT,1,3,1,1,AFRI,0,1,1613
MRT,1,99,1,1,AFRI,0,1,288
MRT,1,1,2,1,AFRI,0,1,2586
MRT,1,2,2,1,AFRI,0,1,1626
MRT,1,3,2,1,AFRI,0,1,1543
MRT,1,99,2,1,AFRI,0,1,184
MRT,1,1,3,1,AFRI,0,1,6203
MRT,1,2,3,1,AFRI,0,1,3109
MRT,1,3,3,1,AFRI,0,1,2127
MRT,1,99,3,1,AFRI,0,1,179
MRT,1,1,99,1,AFRI,0,1,1971
MRT,1,2,99,1,AFRI,0,1,669
MRT,1,3,99,1,AFRI,0,1,968
MRT,1,99,99,1,AFRI,0,1,31
MRT,2,1,1,1,AFRI,0,1,971
MRT,2,2,1,1,AFRI,0,1,468
MRT,2,3,1,1,AFRI,0,1,468
MRT,2,99,1,1,AFRI,0,1,80
MRT,2,1,2,1,AFRI,0,1,904
MRT,2,2,2,1,AFRI,0,1,420
MRT,2,3,2,1,AFRI,0,1,355
MRT,2,99,2,1,AFRI,0,1,33
MRT,2,1,3,1,AFRI,0,1,2609
MRT,2,2,3,1,AFRI,0,1,1340
MRT,2,3,3,1,AFRI,0,1,943
MRT,2,99,3,1,AFRI,0,1,6
MRT,2,1,99,1,AFRI,0,1,711
MRT,2,2,99,1,AFRI,0,1,366
MRT,2,3,99,1,AFRI,0,1,257
MRT,2,99,99,1,AFRI,0,1,8
MSR,1,1,1,1,SCAC,0,1,62
MSR,1,2,1,1,SCAC,0,1,180
MSR,1,3,1,1,SCAC,0,1,10
MSR,1,99,1,1,SCAC,0,1,1
MSR,1,1,2,1,SCAC,0,1,320
MSR,1,2,2,1,SCAC,0,1,514
MSR,1,3,2,1,SCAC,0,1,130
MSR,1,1,3,1,SCAC,0,1,2845
MSR,1,2,3,1,SCAC,0,1,4076
MSR,1,3,3,1,SCAC,0,1,2542
MSR,1,2,99,1,SCAC,0,1,1
MSR,2,1,1,1,SCAC,0,1,241
MSR,2,2,1,1,SCAC,0,1,875
MSR,2,3,1,1,SCAC,0,1,171
MSR,2,1,2,1,SCAC,0,1,283
MSR,2,2,2,1,SCAC,0,1,388
MSR,2,3,2,1,SCAC,0,1,104
MSR,2,1,3,1,SCAC,0,1,3140
MSR,2,2,3,1,SCAC,0,1,5698
MSR,2,3,3,1,SCAC,0,1,4638
MSR,2,2,99,1,SCAC,0,1,10
MUS,1,1,1,1,AFRI,0,1,1110
MUS,1,2,1,1,AFRI,0,1,1774
MUS,1,3,1,1,AFRI,0,1,2493
MUS,1,99,1,1,AFRI,0,1,157
MUS,1,1,2,1,AFRI,0,1,1835
MUS,1,2,2,1,AFRI,0,1,2816
MUS,1,3,2,1,AFRI,0,1,3311
MUS,1,99,2,1,AFRI,0,1,163
MUS,1,1,3,1,AFRI,0,1,11249
MUS,1,2,3,1,AFRI,0,1,12644
MUS,1,3,3,1,AFRI,0,1,19075
MUS,1,99,3,1,AFRI,0,1,737
MUS,1,1,99,1,AFRI,0,1,1661
MUS,1,2,99,1,AFRI,0,1,1380
MUS,1,3,99,1,AFRI,0,1,1277
MUS,1,99,99,1,AFRI,0,1,206
MUS,2,1,1,1,AFRI,0,1,2236
MUS,2,2,1,1,AFRI,0,1,2802
MUS,2,3,1,1,AFRI,0,1,2930
MUS,2,99,1,1,AFRI,0,1,219
MUS,2,1,2,1,AFRI,0,1,1718
MUS,2,2,2,1,AFRI,0,1,1910
MUS,2,3,2,1,AFRI,0,1,4001
MUS,2,99,2,1,AFRI,0,1,249
MUS,2,1,3,1,AFRI,0,1,21146
MUS,2,2,3,1,AFRI,0,1,15302
MUS,2,3,3,1,AFRI,0,1,16258
MUS,2,99,3,1,AFRI,0,1,987
MUS,2,1,99,1,AFRI,0,1,2910
MUS,2,2,99,1,AFRI,0,1,1948
MUS,2,3,99,1,AFRI,0,1,1319
MUS,2,99,99,1,AFRI,0,1,229
MWI,1,1,1,1,AFRI,0,1,179
MWI,1,2,1,1,AFRI,0,1,1264
MWI,1,3,1,1,AFRI,0,1,404
MWI,1,99,1,1,AFRI,0,1,33
MWI,1,1,2,1,AFRI,0,1,119
MWI,1,2,2,1,AFRI,0,1,265
MWI,1,3,2,1,AFRI,0,1,630
MWI,1,99,2,1,AFRI,0,1,15
MWI,1,1,3,1,AFRI,0,1,2791
MWI,1,2,3,1,AFRI,0,1,3455
MWI,1,3,3,1,AFRI,0,1,5154
MWI,1,99,3,1,AFRI,0,1,13
MWI,1,1,99,1,AFRI,0,1,19
MWI,1,2,99,1,AFRI,0,1,60
MWI,1,3,99,1,AFRI,0,1,147
MWI,1,99,99,1,AFRI,0,1,71
MWI,2,1,1,1,AFRI,0,1,166
MWI,2,2,1,1,AFRI,0,1,941
MWI,2,3,1,1,AFRI,0,1,574
MWI,2,99,1,1,AFRI,0,1,38
MWI,2,1,2,1,AFRI,0,1,86
MWI,2,2,2,1,AFRI,0,1,437
MWI,2,3,2,1,AFRI,0,1,360
MWI,2,99,2,1,AFRI,0,1,7
MWI,2,1,3,1,AFRI,0,1,2629
MWI,2,2,3,1,AFRI,0,1,3036
MWI,2,3,3,1,AFRI,0,1,4102
MWI,2,99,3,1,AFRI,0,1,22
MWI,2,1,99,1,AFRI,0,1,19
MWI,2,2,99,1,AFRI,0,1,121
MWI,2,3,99,1,AFRI,0,1,148
MWI,2,99,99,1,AFRI,0,1,53
MYS,1,1,1,1,ASIA,0,1,3497
MYS,1,2,1,1,ASIA,0,1,14638
MYS,1,3,1,1,ASIA,0,1,14385
MYS,1,99,1,1,ASIA,0,1,960
MYS,1,1,2,1,ASIA,0,1,1190
MYS,1,2,2,1,ASIA,0,1,2999
MYS,1,3,2,1,ASIA,0,1,11021
MYS,1,99,2,1,ASIA,0,1,272
MYS,1,1,3,1,ASIA,0,1,12441
MYS,1,2,3,1,ASIA,0,1,21384
MYS,1,3,3,1,ASIA,0,1,60463
MYS,1,99,3,1,ASIA,0,1,1594
MYS,1,1,99,1,ASIA,0,1,686
MYS,1,2,99,1,ASIA,0,1,1409
MYS,1,3,99,1,ASIA,0,1,1719
MYS,1,99,99,1,ASIA,0,1,880
MYS,2,1,1,1,ASIA,0,1,2252
MYS,2,2,1,1,ASIA,0,1,13173
MYS,2,3,1,1,ASIA,0,1,17609
MYS,2,99,1,1,ASIA,0,1,1021
MYS,2,1,2,1,ASIA,0,1,1765
MYS,2,2,2,1,ASIA,0,1,6085
MYS,2,3,2,1,ASIA,0,1,13201
MYS,2,99,2,1,ASIA,0,1,397
MYS,2,1,3,1,ASIA,0,1,16182
MYS,2,2,3,1,ASIA,0,1,25084
MYS,2,3,3,1,ASIA,0,1,66096
MYS,2,99,3,1,ASIA,0,1,2793
MYS,2,1,99,1,ASIA,0,1,602
MYS,2,2,99,1,ASIA,0,1,1349
MYS,2,3,99,1,ASIA,0,1,1841
MYS,2,99,99,1,ASIA,0,1,841
NAM,1,1,1,1,AFRI,0,1,91
NAM,1,2,1,1,AFRI,0,1,474
NAM,1,3,1,1,AFRI,0,1,519
NAM,1,99,1,1,AFRI,0,1,24
NAM,1,1,2,1,AFRI,0,1,158
NAM,1,2,2,1,AFRI,0,1,324
NAM,1,3,2,1,AFRI,0,1,212
NAM,1,99,2,1,AFRI,0,1,9
NAM,1,1,3,1,AFRI,0,1,219
NAM,1,2,3,1,AFRI,0,1,1001
NAM,1,3,3,1,AFRI,0,1,1935
NAM,1,99,3,1,AFRI,0,1,16
NAM,1,1,99,1,AFRI,0,1,38
NAM,1,2,99,1,AFRI,0,1,69
NAM,1,3,99,1,AFRI,0,1,52
NAM,1,99,99,1,AFRI,0,1,114
NAM,2,1,1,1,AFRI,0,1,223
NAM,2,2,1,1,AFRI,0,1,506
NAM,2,3,1,1,AFRI,0,1,390
NAM,2,99,1,1,AFRI,0,1,25
NAM,2,1,2,1,AFRI,0,1,80
NAM,2,2,2,1,AFRI,0,1,362
NAM,2,3,2,1,AFRI,0,1,417
NAM,2,99,2,1,AFRI,0,1,8
NAM,2,1,3,1,AFRI,0,1,851
NAM,2,2,3,1,AFRI,0,1,1604
NAM,2,3,3,1,AFRI,0,1,1812
NAM,2,99,3,1,AFRI,0,1,13
NAM,2,1,99,1,AFRI,0,1,20
NAM,2,2,99,1,AFRI,0,1,55
NAM,2,3,99,1,AFRI,0,1,53
NAM,2,99,99,1,AFRI,0,1,98
NER,1,1,1,1,AFRI,0,1,968
NER,1,2,1,1,AFRI,0,1,997
NER,1,3,1,1,AFRI,0,1,922
NER,1,99,1,1,AFRI,0,1,204
NER,1,1,2,1,AFRI,0,1,262
NER,1,2,2,1,AFRI,0,1,394
NER,1,3,2,1,AFRI,0,1,1088
NER,1,99,2,1,AFRI,0,1,124
NER,1,1,3,1,AFRI,0,1,395
NER,1,2,3,1,AFRI,0,1,808
NER,1,3,3,1,AFRI,0,1,1370
NER,1,99,3,1,AFRI,0,1,57
NER,1,1,99,1,AFRI,0,1,211
NER,1,2,99,1,AFRI,0,1,157
NER,1,3,99,1,AFRI,0,1,325
NER,1,99,99,1,AFRI,0,1,33
NER,2,1,1,1,AFRI,0,1,685
NER,2,2,1,1,AFRI,0,1,437
NER,2,3,1,1,AFRI,0,1,909
NER,2,99,1,1,AFRI,0,1,134
NER,2,1,2,1,AFRI,0,1,354
NER,2,2,2,1,AFRI,0,1,473
NER,2,3,2,1,AFRI,0,1,479
NER,2,99,2,1,AFRI,0,1,66
NER,2,1,3,1,AFRI,0,1,693
NER,2,2,3,1,AFRI,0,1,718
NER,2,3,3,1,AFRI,0,1,1192
NER,2,99,3,1,AFRI,0,1,13
NER,2,1,99,1,AFRI,0,1,227
NER,2,2,99,1,AFRI,0,1,190
NER,2,3,99,1,AFRI,0,1,284
NER,2,99,99,1,AFRI,0,1,18
NFK,1,1,3,1,OCEA,0,1,1
NFK,1,2,3,1,OCEA,0,1,3
NFK,1,3,3,1,OCEA,0,1,3
NFK,1,1,99,1,OCEA,0,1,65
NFK,1,2,99,1,OCEA,0,1,162
NFK,1,3,99,1,OCEA,0,1,39
NFK,1,99,99,1,OCEA,0,1,25
NFK,2,2,2,1,OCEA,0,1,2
NFK,2,3,2,1,OCEA,0,1,1
NFK,2,2,3,1,OCEA,0,1,10
NFK,2,3,3,1,OCEA,0,1,1
NFK,2,1,99,1,OCEA,0,1,74
NFK,2,2,99,1,OCEA,0,1,87
NFK,2,3,99,1,OCEA,0,1,78
NFK,2,99,99,1,OCEA,0,1,42
NGA,1,1,1,1,AFRI,0,1,11106
NGA,1,2,1,1,AFRI,0,1,20503
NGA,1,3,1,1,AFRI,0,1,43767
NGA,1,99,1,1,AFRI,0,1,3010
NGA,1,1,2,1,AFRI,0,1,14969
NGA,1,2,2,1,AFRI,0,1,16399
NGA,1,3,2,1,AFRI,0,1,40785
NGA,1,99,2,1,AFRI,0,1,401
NGA,1,1,3,1,AFRI,0,1,33723
NGA,1,2,3,1,AFRI,0,1,50699
NGA,1,3,3,1,AFRI,0,1,113557
NGA,1,99,3,1,AFRI,0,1,920
NGA,1,1,99,1,AFRI,0,1,1978
NGA,1,2,99,1,AFRI,0,1,3663
NGA,1,3,99,1,AFRI,0,1,5349
NGA,1,99,99,1,AFRI,0,1,1241
NGA,2,1,1,1,AFRI,0,1,17157
NGA,2,2,1,1,AFRI,0,1,21988
NGA,2,3,1,1,AFRI,0,1,40217
NGA,2,99,1,1,AFRI,0,1,2068
NGA,2,1,2,1,AFRI,0,1,15729
NGA,2,2,2,1,AFRI,0,1,17563
NGA,2,3,2,1,AFRI,0,1,32981
NGA,2,99,2,1,AFRI,0,1,421
NGA,2,1,3,1,AFRI,0,1,33068
NGA,2,2,3,1,AFRI,0,1,48232
NGA,2,3,3,1,AFRI,0,1,101452
NGA,2,99,3,1,AFRI,0,1,255
NGA,2,1,99,1,AFRI,0,1,1841
NGA,2,2,99,1,AFRI,0,1,4339
NGA,2,3,99,1,AFRI,0,1,6428
NGA,2,99,99,1,AFRI,0,1,1127
NIC,1,1,1,1,SCAC,0,1,5067
NIC,1,2,1,1,SCAC,0,1,5045
NIC,1,3,1,1,SCAC,0,1,1419
NIC,1,99,1,1,SCAC,0,1,205
NIC,1,1,2,1,SCAC,0,1,6423
NIC,1,2,2,1,SCAC,0,1,6504
NIC,1,3,2,1,SCAC,0,1,4514
NIC,1,99,2,1,SCAC,0,1,20
NIC,1,1,3,1,SCAC,0,1,25621
NIC,1,2,3,1,SCAC,0,1,50718
NIC,1,3,3,1,SCAC,0,1,28190
NIC,1,99,3,1,SCAC,0,1,76
NIC,1,1,23,1,SCAC,0,1,330
NIC,1,2,23,1,SCAC,0,1,420
NIC,1,3,23,1,SCAC,0,1,786
NIC,1,1,99,1,SCAC,0,1,48
NIC,1,2,99,1,SCAC,0,1,61
NIC,1,3,99,1,SCAC,0,1,96
NIC,1,99,99,1,SCAC,0,1,58
NIC,2,1,1,1,SCAC,0,1,6459
NIC,2,2,1,1,SCAC,0,1,5914
NIC,2,3,1,1,SCAC,0,1,2873
NIC,2,99,1,1,SCAC,0,1,182
NIC,2,1,2,1,SCAC,0,1,5137
NIC,2,2,2,1,SCAC,0,1,8338
NIC,2,3,2,1,SCAC,0,1,4078
NIC,2,99,2,1,SCAC,0,1,23
NIC,2,1,3,1,SCAC,0,1,34943
NIC,2,2,3,1,SCAC,0,1,51010
NIC,2,3,3,1,SCAC,0,1,32860
NIC,2,99,3,1,SCAC,0,1,37
NIC,2,1,23,1,SCAC,0,1,810
NIC,2,2,23,1,SCAC,0,1,494
NIC,2,3,23,1,SCAC,0,1,464
NIC,2,99,23,1,SCAC,0,1,12
NIC,2,1,99,1,SCAC,0,1,381
NIC,2,2,99,1,SCAC,0,1,287
NIC,2,3,99,1,SCAC,0,1,102
NIC,2,99,99,1,SCAC,0,1,146
NIU,1,1,1,1,OCEA,0,1,19
NIU,1,2,1,1,OCEA,0,1,82
NIU,1,3,1,1,OCEA,0,1,17
NIU,1,99,1,1,OCEA,0,1,7
NIU,1,1,2,1,OCEA,0,1,37
NIU,1,2,2,1,OCEA,0,1,56
NIU,1,3,2,1,OCEA,0,1,15
NIU,1,99,2,1,OCEA,0,1,19
NIU,1,1,3,1,OCEA,0,1,789
NIU,1,2,3,1,OCEA,0,1,271
NIU,1,3,3,1,OCEA,0,1,118
NIU,1,99,3,1,OCEA,0,1,202
NIU,1,1,99,1,OCEA,0,1,88
NIU,1,2,99,1,OCEA,0,1,24
NIU,1,3,99,1,OCEA,0,1,5
NIU,1,99,99,1,OCEA,0,1,63
NIU,2,1,1,1,OCEA,0,1,14
NIU,2,2,1,1,OCEA,0,1,27
NIU,2,3,1,1,OCEA,0,1,23
NIU,2,99,1,1,OCEA,0,1,12
NIU,2,1,2,1,OCEA,0,1,19
NIU,2,2,2,1,OCEA,0,1,49
NIU,2,3,2,1,OCEA,0,1,73
NIU,2,99,2,1,OCEA,0,1,12
NIU,2,1,3,1,OCEA,0,1,886
NIU,2,2,3,1,OCEA,0,1,363
NIU,2,3,3,1,OCEA,0,1,339
NIU,2,99,3,1,OCEA,0,1,229
NIU,2,1,99,1,OCEA,0,1,112
NIU,2,2,99,1,OCEA,0,1,21
NIU,2,3,99,1,OCEA,0,1,12
NIU,2,99,99,1,OCEA,0,1,75
NLD,1,1,0,1,EURO,1,0,1788626
NLD,1,2,0,1,EURO,1,0,2459646
NLD,1,3,0,1,EURO,1,0,1792788
NLD,1,99,0,1,EURO,1,0,50916
NLD,2,1,0,1,EURO,1,0,2187334
NLD,2,2,0,1,EURO,1,0,2252059
NLD,2,3,0,1,EURO,1,0,1662861
NLD,2,99,0,1,EURO,1,0,45629
NLD,1,1,1,1,EURO,1,1,7100
NLD,1,2,1,1,EURO,1,1,15130
NLD,1,3,1,1,EURO,1,1,29394
NLD,1,99,1,1,EURO,1,1,9978
NLD,1,1,2,1,EURO,1,1,7221
NLD,1,2,2,1,EURO,1,1,13808
NLD,1,3,2,1,EURO,1,1,21635
NLD,1,99,2,1,EURO,1,1,6129
NLD,1,1,3,1,EURO,1,1,46611
NLD,1,2,3,1,EURO,1,1,92996
NLD,1,3,3,1,EURO,1,1,116164
NLD,1,99,3,1,EURO,1,1,5782
NLD,1,1,23,1,EURO,1,1,2
NLD,1,2,23,1,EURO,1,1,170
NLD,1,3,23,1,EURO,1,1,356
NLD,1,1,99,1,EURO,1,1,1602
NLD,1,2,99,1,EURO,1,1,2572
NLD,1,3,99,1,EURO,1,1,2360
NLD,1,99,99,1,EURO,1,1,1723
NLD,2,1,1,1,EURO,1,1,12066
NLD,2,2,1,1,EURO,1,1,15073
NLD,2,3,1,1,EURO,1,1,25306
NLD,2,99,1,1,EURO,1,1,8700
NLD,2,1,2,1,EURO,1,1,8294
NLD,2,2,2,1,EURO,1,1,12341
NLD,2,3,2,1,EURO,1,1,15013
NLD,2,99,2,1,EURO,1,1,5495
NLD,2,1,3,1,EURO,1,1,60455
NLD,2,2,3,1,EURO,1,1,90469
NLD,2,3,3,1,EURO,1,1,103109
NLD,2,99,3,1,EURO,1,1,7707
NLD,2,2,23,1,EURO,1,1,204
NLD,2,3,23,1,EURO,1,1,94
NLD,2,1,99,1,EURO,1,1,1692
NLD,2,2,99,1,EURO,1,1,1874
NLD,2,3,99,1,EURO,1,1,2622
NLD,2,99,99,1,EURO,1,1,1541
NOAM,1,1,1,1,NOAM,0,1,1357
NOAM,1,2,1,1,NOAM,0,1,1042
NOAM,1,3,1,1,NOAM,0,1,3834
NOAM,1,3,2,1,NOAM,0,1,2550
NOAM,1,1,3,1,NOAM,0,1,616
NOAM,1,2,3,1,NOAM,0,1,1909
NOAM,1,3,3,1,NOAM,0,1,6826
NOAM,2,1,1,1,NOAM,0,1,1084
NOAM,2,2,1,1,NOAM,0,1,3180
NOAM,2,3,1,1,NOAM,0,1,5471
NOAM,2,1,2,1,NOAM,0,1,173
NOAM,2,2,2,1,NOAM,0,1,768
NOAM,2,3,2,1,NOAM,0,1,2680
NOAM,2,1,3,1,NOAM,0,1,1243
NOAM,2,2,3,1,NOAM,0,1,676
NOAM,2,3,3,1,NOAM,0,1,7123
NOAM,2,3,99,1,NOAM,0,1,3
NOR,1,1,0,1,EURO,1,0,463510
NOR,1,2,0,1,EURO,1,0,771258
NOR,1,3,0,1,EURO,1,0,537179
NOR,1,99,0,1,EURO,1,0,7269
NOR,2,1,0,1,EURO,1,0,462905
NOR,2,2,0,1,EURO,1,0,700884
NOR,2,3,0,1,EURO,1,0,629326
NOR,2,99,0,1,EURO,1,0,5697
NOR,1,1,1,1,EURO,1,1,1199
NOR,1,2,1,1,EURO,1,1,2113
NOR,1,3,1,1,EURO,1,1,7435
NOR,1,99,1,1,EURO,1,1,2477
NOR,1,1,2,1,EURO,1,1,817
NOR,1,2,2,1,EURO,1,1,605
NOR,1,3,2,1,EURO,1,1,3681
NOR,1,99,2,1,EURO,1,1,759
NOR,1,1,3,1,EURO,1,1,5033
NOR,1,2,3,1,EURO,1,1,13312
NOR,1,3,3,1,EURO,1,1,17293
NOR,1,99,3,1,EURO,1,1,2664
NOR,1,1,99,1,EURO,1,1,1049
NOR,1,2,99,1,EURO,1,1,1440
NOR,1,3,99,1,EURO,1,1,864
NOR,1,99,99,1,EURO,1,1,1252
NOR,2,1,1,1,EURO,1,1,1384
NOR,2,2,1,1,EURO,1,1,3733
NOR,2,3,1,1,EURO,1,1,7591
NOR,2,99,1,1,EURO,1,1,2908
NOR,2,1,2,1,EURO,1,1,552
NOR,2,2,2,1,EURO,1,1,1131
NOR,2,3,2,1,EURO,1,1,3832
NOR,2,99,2,1,EURO,1,1,547
NOR,2,1,3,1,EURO,1,1,11105
NOR,2,2,3,1,EURO,1,1,19097
NOR,2,3,3,1,EURO,1,1,17651
NOR,2,99,3,1,EURO,1,1,1161
NOR,2,1,99,1,EURO,1,1,1435
NOR,2,2,99,1,EURO,1,1,1510
NOR,2,3,99,1,EURO,1,1,1244
NOR,2,99,99,1,EURO,1,1,1411
NPL,1,1,1,1,ASIA,0,1,9647
NPL,1,2,1,1,ASIA,0,1,17446
NPL,1,3,1,1,ASIA,0,1,20791
NPL,1,99,1,1,ASIA,0,1,1568
NPL,1,1,2,1,ASIA,0,1,8822
NPL,1,2,2,1,ASIA,0,1,16965
NPL,1,3,2,1,ASIA,0,1,24932
NPL,1,99,2,1,ASIA,0,1,718
NPL,1,1,3,1,ASIA,0,1,4429
NPL,1,2,3,1,ASIA,0,1,11414
NPL,1,3,3,1,ASIA,0,1,17375
NPL,1,99,3,1,ASIA,0,1,204
NPL,1,1,99,1,ASIA,0,1,291
NPL,1,2,99,1,ASIA,0,1,412
NPL,1,3,99,1,ASIA,0,1,658
NPL,1,99,99,1,ASIA,0,1,678
NPL,2,1,1,1,ASIA,0,1,10128
NPL,2,2,1,1,ASIA,0,1,15951
NPL,2,3,1,1,ASIA,0,1,19407
NPL,2,99,1,1,ASIA,0,1,1688
NPL,2,1,2,1,ASIA,0,1,11441
NPL,2,2,2,1,ASIA,0,1,11979
NPL,2,3,2,1,ASIA,0,1,16944
NPL,2,99,2,1,ASIA,0,1,550
NPL,2,1,3,1,ASIA,0,1,3757
NPL,2,2,3,1,ASIA,0,1,9778
NPL,2,3,3,1,ASIA,0,1,12867
NPL,2,99,3,1,ASIA,0,1,110
NPL,2,1,99,1,ASIA,0,1,403
NPL,2,2,99,1,ASIA,0,1,377
NPL,2,3,99,1,ASIA,0,1,624
NPL,2,99,99,1,ASIA,0,1,401
NRU,1,1,1,1,OCEA,0,1,38
NRU,1,2,1,1,OCEA,0,1,13
NRU,1,3,1,1,OCEA,0,1,82
NRU,1,99,1,1,OCEA,0,1,1
NRU,1,1,2,1,OCEA,0,1,3
NRU,1,2,2,1,OCEA,0,1,17
NRU,1,99,2,1,OCEA,0,1,3
NRU,1,1,3,1,OCEA,0,1,39
NRU,1,2,3,1,OCEA,0,1,206
NRU,1,3,3,1,OCEA,0,1,69
NRU,1,99,3,1,OCEA,0,1,13
NRU,1,1,99,1,OCEA,0,1,3
NRU,1,2,99,1,OCEA,0,1,6
NRU,1,3,99,1,OCEA,0,1,4
NRU,1,99,99,1,OCEA,0,1,5
NRU,2,1,1,1,OCEA,0,1,53
NRU,2,2,1,1,OCEA,0,1,56
NRU,2,3,1,1,OCEA,0,1,8
NRU,2,1,2,1,OCEA,0,1,9
NRU,2,2,2,1,OCEA,0,1,29
NRU,2,3,2,1,OCEA,0,1,7
NRU,2,99,2,1,OCEA,0,1,3
NRU,2,1,3,1,OCEA,0,1,107
NRU,2,2,3,1,OCEA,0,1,82
NRU,2,3,3,1,OCEA,0,1,212
NRU,2,99,3,1,OCEA,0,1,21
NRU,2,1,99,1,OCEA,0,1,5
NRU,2,3,99,1,OCEA,0,1,3
NRU,2,99,99,1,OCEA,0,1,3
NZL,1,1,0,1,OCEA,1,0,422300
NZL,1,2,0,1,OCEA,1,0,561000
NZL,1,3,0,1,OCEA,1,0,262800
NZL,1,99,0,1,OCEA,1,0,35100
NZL,2,1,0,1,OCEA,1,0,481600
NZL,2,2,0,1,OCEA,1,0,501100
NZL,2,3,0,1,OCEA,1,0,346300
NZL,2,99,0,1,OCEA,1,0,28000
NZL,1,1,1,1,OCEA,1,1,6747
NZL,1,2,1,1,OCEA,1,1,22613
NZL,1,3,1,1,OCEA,1,1,15075
NZL,1,99,1,1,OCEA,1,1,2883
NZL,1,1,2,1,OCEA,1,1,5849
NZL,1,2,2,1,OCEA,1,1,21900
NZL,1,3,2,1,OCEA,1,1,12992
NZL,1,99,2,1,OCEA,1,1,2594
NZL,1,1,3,1,OCEA,1,1,29541
NZL,1,2,3,1,OCEA,1,1,96196
NZL,1,3,3,1,OCEA,1,1,58521
NZL,1,99,3,1,OCEA,1,1,10892
NZL,1,1,99,1,OCEA,1,1,1830
NZL,1,2,99,1,OCEA,1,1,4260
NZL,1,3,99,1,OCEA,1,1,1840
NZL,1,99,99,1,OCEA,1,1,3617
NZL,2,1,1,1,OCEA,1,1,5251
NZL,2,2,1,1,OCEA,1,1,18287
NZL,2,3,1,1,OCEA,1,1,16925
NZL,2,99,1,1,OCEA,1,1,3559
NZL,2,1,2,1,OCEA,1,1,4762
NZL,2,2,2,1,OCEA,1,1,15941
NZL,2,3,2,1,OCEA,1,1,15630
NZL,2,99,2,1,OCEA,1,1,2831
NZL,2,1,3,1,OCEA,1,1,31773
NZL,2,2,3,1,OCEA,1,1,75148
NZL,2,3,3,1,OCEA,1,1,68280
NZL,2,99,3,1,OCEA,1,1,13653
NZL,2,1,99,1,OCEA,1,1,1694
NZL,2,2,99,1,OCEA,1,1,3082
NZL,2,3,99,1,OCEA,1,1,2586
NZL,2,99,99,1,OCEA,1,1,2064
OCEA,1,1,1,1,OCEA,0,1,1537
OCEA,1,2,1,1,OCEA,0,1,922
OCEA,1,3,1,1,OCEA,0,1,2491
OCEA,1,1,2,1,OCEA,0,1,515
OCEA,1,2,2,1,OCEA,0,1,529
OCEA,1,3,2,1,OCEA,0,1,1081
OCEA,1,1,3,1,OCEA,0,1,2224
OCEA,1,2,3,1,OCEA,0,1,2783
OCEA,1,3,3,1,OCEA,0,1,3131
OCEA,1,2,23,1,OCEA,0,1,22
OCEA,1,3,23,1,OCEA,0,1,186
OCEA,1,2,99,1,OCEA,0,1,1
OCEA,1,3,99,1,OCEA,0,1,1
OCEA,2,1,1,1,OCEA,0,1,646
OCEA,2,2,1,1,OCEA,0,1,698
OCEA,2,3,1,1,OCEA,0,1,1233
OCEA,2,1,2,1,OCEA,0,1,106
OCEA,2,2,2,1,OCEA,0,1,266
OCEA,2,3,2,1,OCEA,0,1,1502
OCEA,2,1,3,1,OCEA,0,1,2185
OCEA,2,2,3,1,OCEA,0,1,2634
OCEA,2,3,3,1,OCEA,0,1,2366
OCEA,2,1,23,1,OCEA,0,1,4
OCEA,2,2,23,1,OCEA,0,1,30
OCEA,2,3,23,1,OCEA,0,1,22
OMN,1,1,1,1,ASIA,0,1,339
OMN,1,2,1,1,ASIA,0,1,2321
OMN,1,3,1,1,ASIA,0,1,1026
OMN,1,99,1,1,ASIA,0,1,23
OMN,1,1,2,1,ASIA,0,1,236
OMN,1,2,2,1,ASIA,0,1,367
OMN,1,3,2,1,ASIA,0,1,602
OMN,1,99,2,1,ASIA,0,1,3
OMN,1,1,3,1,ASIA,0,1,564
OMN,1,2,3,1,ASIA,0,1,1161
OMN,1,3,3,1,ASIA,0,1,1046
OMN,1,99,3,1,ASIA,0,1,10
OMN,1,1,99,1,ASIA,0,1,27
OMN,1,2,99,1,ASIA,0,1,56
